"","X","Employer","Last.name","First.name","Job.title","Salary.Paid","Taxable.Benefits","Calendar.Year","Sector"
"1",1,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ADAMS","PETER","Judge  /  Juge","$188,961.67","$3,859.81",2013,"Judiciary"
"2",2,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","AGNEW","WENDY","Justice of the Peace  /  Juge de paix","$122,635.84","$192.40",2013,"Judiciary"
"3",3,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","AGRO","MARJOH","Judge  /  Juge","$271,420.72","$2,307.28",2013,"Judiciary"
"4",4,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","AHARAN","PETER","Justice of the Peace  /  Juge de paix","$122,635.84","$192.40",2013,"Judiciary"
"5",5,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ALDER","ANN","Judge  /  Juge","$271,420.72","$3,859.81",2013,"Judiciary"
"6",6,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ALEONG","SONIA","Justice of the Peace  /  Juge de paix","$122,635.84","$192.40",2013,"Judiciary"
"7",7,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ALLEN","JAMES","Judge  /  Juge","$271,420.72","$3,859.81",2013,"Judiciary"
"8",8,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ALLISON","CAROL A. M.","Justice of the Peace  /  Juge de paix","$122,635.83","$192.40",2013,"Judiciary"
"9",9,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ALTOBELLO","GERARDO","Justice of the Peace  /  Juge de paix","$122,635.84","$192.40",2013,"Judiciary"
"10",10,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","AMENTA","ANGELO","Justice of the Peace  /  Juge de paix","$103,096.05","$134.72",2013,"Judiciary"
"11",11,"Ontario Court of Justice 
	          /           
               Cour de justice de l'Ontario","ANAND","JEANNIE","Justice of the Peace  /  Juge de paix","$122,635.84","$192.40",2013,"Judiciary"
